"GUID","MODIFIED","LINK","SOURCE_ID","SCIENTIFIC_NAME","LOCALITY","COLLECTOR","ORDER","CATALOG_NUMBER","GEODETIC_DATUM","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"cc3a8261-caad-4800-9088-6ea9a78fc636","2009-03-31 22:13:32.665","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=173","173","Astragalus pinetorum Boiss.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Fabales","173","WGS84","Astragalus","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"pinetorum","B","29.61400"
"f232c7a0-2cd2-4003-b201-614e8d83cafd","2009-03-31 22:13:35.329","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=690","690","Hieracium filiferum Tausch","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Asterales","690","WGS84","Hieracium","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"filiferum","B","32.14700"
"ef1fcbaa-06cd-4941-82ad-dcdea5a12e06","2009-03-31 22:13:32.668","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=174","174","Cruciata taurica (Pall. ex Willd.) Ehrend.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Rubiales","174","WGS84","Cruciata","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Rubiaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"taurica","B","29.61400"
"b9c12368-0f86-4db0-a5b8-002f0ae5fd0d","2009-03-31 22:13:35.331","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=691","691","Poa bulbosa agg. L.","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Cyperales","691","WGS84","Poa","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"bulbosa agg.","B","32.14700"
"c00f22ce-0f2e-4818-92a6-7e6657f8d07b","2009-03-31 22:13:32.671","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=175","175","Minuartia hamata (Hausskn. & Bornm.) Mattf.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Caryophyllales","175","WGS84","Minuartia","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"hamata","B","29.61400"
"0a2bdcb2-192e-4c4a-8ba7-87eb67f854ad","2009-03-31 22:13:34.788","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=539","539","Onobrychis montana subsp. cadmea (Boiss.) P.W. Ball","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2450m","Markus Döring","Fabales","539","WGS84","Onobrychis","1999-07-15 00:00:00.0","Asia","cadmea","PreservedSpecimen","Fabaceae","TR","Plantae","Ïsparta/Konya","2450","BGBM","Magnoliophyta","37.68000",,"montana","B","31.31000"
"d0ad9abf-1f89-4618-86a3-2380650fcc6b","2009-03-31 22:13:35.332","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=692","692","Eremopoa persica (Trin.) Roshev.","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Cyperales","692","WGS84","Eremopoa","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"persica","B","32.14700"
"c901831c-ba87-4071-bc51-f11253eec124","2009-03-31 22:13:32.673","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=1755","1755","noch unbestimmt !!!","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Markus Döring",,"1755","WGS84","noch unbestimmt !!!","1999-08-07 00:00:00.0","Asia",,"PreservedSpecimen","unbekannt","TR","Plantae","Adana","2500","BGBM",,"37.82980",,,"B","35.12990"
"d17a2210-aea4-432a-b176-ff7e3132a139","2009-03-31 22:13:35.334","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=693","693","Poa alpina subsp. fallax F.Herm.","Geyik Daglari, Akdagi, northern foothill, 2100m","Markus Döring","Cyperales","693","WGS84","Poa","1999-07-19 00:00:00.0","Asia","fallax","PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2100","BGBM","Magnoliophyta","36.83300",,"alpina","B","32.14700"
"919e294d-3da3-4f45-9a17-ee9a71af0553","2009-03-31 22:13:32.676","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=176","176","Lamium garganicum subsp. reniforme (Benth.) R.B.Mill","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Lamiales","176","WGS84","Lamium","1999-06-28 00:00:00.0","Asia","reniforme","PreservedSpecimen","Lamiaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"garganicum","B","29.61400"
"7ed489bb-06f2-443c-92cd-27326fac902a","2009-03-31 22:13:32.678","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=177","177","Tragopogon olympicus Boiss.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Asterales","177","WGS84","Tragopogon","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"olympicus","B","29.61400"
"1d8c0438-63ae-4d4e-9efb-1be4d01ef8c6","2009-03-31 22:13:34.791","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=539x56","539x56","Onobrychis montana subsp. cadmea (Boiss.) P.W. Ball","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2200m","Markus Döring","Fabales","539x56","WGS84","Onobrychis","1999-07-16 00:00:00.0","Asia","cadmea","PreservedSpecimen","Fabaceae","TR","Plantae","Ïsparta/Konya","2200","BGBM","Magnoliophyta","37.68000",,"montana","B","31.31000"
"1a5563c4-d987-4f0a-b47b-0a7daa67d3f5","2009-03-31 22:13:35.339","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=695","695","Hypericum scabrum L.","Geyik Daglari, Akdagi, 2250m","Markus Döring","Malpighiales","695","WGS84","Hypericum","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Hypericaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"scabrum","B","32.14700"
"5d611007-bc48-476d-a24a-2d6edbaf9268","2009-03-31 22:13:32.68","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=178","178","Aubrieta deltoidea (L.) DC.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Capparales","178","WGS84","Aubrieta","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"deltoidea","B","29.61400"
"2ecbc78c-bad7-48eb-8f82-285c2a733ee5","2009-03-31 22:13:32.693","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=179","179","Arum maculatum L.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Arales","179","WGS84","Arum","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Araceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"maculatum","B","29.61400"
"147c54a7-ca42-48d8-b80f-b359c51bc251","2009-03-31 22:13:34.803","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=540","540","Minuartia leucocephala (Boiss.) Mattf.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2450m","Markus Döring","Caryophyllales","540","WGS84","Minuartia","1999-07-15 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Ïsparta/Konya","2450","BGBM","Magnoliophyta","37.68000",,"leucocephala","B","31.31000"
"35de276c-cc8e-4b73-a28e-5477d90b99b1","2009-03-31 22:13:32.696","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=18","18","Potentilla rupestris L.","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1150m","Markus Döring","Rosales","18","WGS84","Potentilla","1999-06-19 00:00:00.0","Asia",,"PreservedSpecimen","Rosaceae","TR","Plantae","Mugla","1150","BGBM","Magnoliophyta","37.07000",,"rupestris","B","28.80000"
"f77e628b-698d-46bc-88a6-a859a55f7fe0","2009-03-31 22:13:32.698","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=180","180","Allium spec.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Liliales","180","WGS84","Allium","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"spec.","B","29.61400"
"c41d93fc-827e-43a1-a7f3-ef976d841d36","2009-03-31 22:13:34.805","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=541","541","Globularia trichosantha J.C.Fisch. & C.A.Mey.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2450m","Markus Döring","Scrophulariales","541","WGS84","Globularia","1999-07-15 00:00:00.0","Asia",,"PreservedSpecimen","Globulariaceae","TR","Plantae","Ïsparta/Konya","2450","BGBM","Magnoliophyta","37.68000",,"trichosantha","B","31.31000"
"be7249d1-1773-4485-a7a3-3484681a85dc","2009-03-31 22:13:32.7","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=180x","180x","Allium spec.","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Liliales","180x","WGS84","Allium","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"spec.","B","29.61400"
"6b8dde48-b280-4c34-a300-7d254e613dab","2009-03-31 22:13:35.341","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=696","696","Galium incanum subsp. elatius (Boiss.) Ehrend.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Rubiales","696","WGS84","Galium","1999-07-19 00:00:00.0","Asia","elatius","PreservedSpecimen","Rubiaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"incanum","B","32.14700"
"07c595bc-538a-4dc7-b5e9-0dbc339a97ce","2009-03-31 22:13:32.702","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=181","181","Centaurea urvillei subsp. urvillei","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Asterales","181","WGS84","Centaurea","1999-06-28 00:00:00.0","Asia","urvillei","PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"urvillei","B","29.61400"
"2c5f1c25-5dc8-4bcb-ae26-54c1322933b8","2009-03-31 22:13:35.343","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=697a","697a","Alyssum pateri subsp. pateri","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Capparales","697a","WGS84","Alyssum","1999-07-19 00:00:00.0","Asia","pateri","PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"pateri","B","32.14700"
"5bf7dfef-160f-439f-af6e-96843f311fde","2009-03-31 22:13:32.706","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=182a","182a","Astragalus microcephalus Willd.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Fabales","182a","WGS84","Astragalus","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"microcephalus","B","29.61400"
"418214f9-7526-4cc2-a4b4-339ded7db788","2009-03-31 22:13:34.808","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=542","542","Bunium microcarpum subsp. microcarpum","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2450m","Markus Döring","Apiales","542","WGS84","Bunium","1999-07-15 00:00:00.0","Asia","microcarpum","PreservedSpecimen","Apiaceae","TR","Plantae","Ïsparta/Konya","2450","BGBM","Magnoliophyta","37.68000",,"microcarpum","B","31.31000"
"8b06131f-8690-42c9-b854-70981a535cfb","2009-03-31 22:13:34.81","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=543","543","Cruciata taurica (Pall. ex Willd.) Ehrend.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2450m","Markus Döring","Rubiales","543","WGS84","Cruciata","1999-07-15 00:00:00.0","Asia",,"PreservedSpecimen","Rubiaceae","TR","Plantae","Ïsparta/Konya","2450","BGBM","Magnoliophyta","37.68000",,"taurica","B","31.31000"
"c4e9f6c4-5868-4304-a0b5-23160221347a","2009-03-31 22:13:32.708","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=182b","182b","noch unbestimmt !!!","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring",,"182b","WGS84","noch unbestimmt !!!","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","unbekannt","TR","Plantae","Mugla","1800","BGBM",,"36.55700",,,"B","29.61400"
"a4e57697-2d51-48cf-9cdf-2fa2038fb118","2009-03-31 22:13:35.351","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=697b","697b","Alyssum aurantiacum Boiss.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Capparales","697b","WGS84","Alyssum","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"aurantiacum","B","32.14700"
"0e98ee33-e4c0-43cd-b2b2-1e268cf466d6","2009-03-31 22:13:32.712","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=183","183","Clypeola jonthlaspi L.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Capparales","183","WGS84","Clypeola","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"jonthlaspi","B","29.61400"
"83e66e8f-068b-48ef-93ed-18a5951d5595","2009-03-31 22:13:32.715","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=184","184","Herniaria incana Lam.","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Caryophyllales","184","WGS84","Herniaria","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"incana","B","29.61400"
"9e1ecd0e-33fc-4dd1-ad7d-2a568a3d4bd5","2009-03-31 22:13:32.718","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=185","185","Bromus tomentellus subsp. tomentellus","Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m","Markus Döring","Cyperales","185","WGS84","Bromus","1999-06-28 00:00:00.0","Asia","tomentellus","PreservedSpecimen","Poaceae","TR","Plantae","Mugla","1830","BGBM","Magnoliophyta","36.55700",,"tomentellus","B","29.61400"
"1e2228da-6d1b-49ae-a562-aca8ec74f2e4","2009-03-31 22:13:35.353","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=698","698","Thlaspi papillosum Boiss.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Capparales","698","WGS84","Thlaspi","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"papillosum","B","32.14700"
"bff8f86f-de47-4f13-b0eb-1e2f5d89a412","2009-03-31 22:13:32.72","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=186a","186a","Allium scorodoprasum subsp. rotundum (L.) Stearn","Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m","Markus Döring","Liliales","186a","WGS84","Allium","1999-06-28 00:00:00.0","Asia","rotundum","PreservedSpecimen","Liliaceae","TR","Plantae","Mugla","1830","BGBM","Magnoliophyta","36.55700",,"scorodoprasum","B","29.61400"
"eb306229-7e59-45f1-a9b5-761f22ea8bfc","2009-03-31 22:13:35.355","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=699","699","Scabiosa ochroleuca L.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Dipsacales","699","WGS84","Scabiosa","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Dipsacaceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"ochroleuca","B","32.14700"
"d6fbbec8-410f-4e14-af38-ec95a8dc3923","2009-03-31 22:13:32.722","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=186b","186b","Sanguisorba minor subsp. muricata (Spach) Briq.","Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m","Markus Döring","Rosales","186b","WGS84","Sanguisorba","1999-06-28 00:00:00.0","Asia","muricata","PreservedSpecimen","Rosaceae","TR","Plantae","Mugla","1830","BGBM","Magnoliophyta","36.55700",,"minor","B","29.61400"
"f3ad6481-a3ca-4c7b-8e24-f19d507a8230","2009-03-31 22:13:35.357","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=70","70","Cerastium macranthum Boiss.","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m","Markus Döring","Caryophyllales","70","WGS84","Cerastium","1999-06-20 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Mugla","2120","BGBM","Magnoliophyta","37.07000",,"macranthum","B","28.80000"
"90231e09-9eab-4a19-8867-ae0d4252bb84","2009-03-31 22:13:32.724","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=187","187","Galium incanum subsp. centrale Ehrend.","Lycian Akdaglari above Gömbe, around Yesil Göl, 1830m","Markus Döring","Rubiales","187","WGS84","Galium","1999-06-28 00:00:00.0","Asia","centrale","PreservedSpecimen","Rubiaceae","TR","Plantae","Mugla","1830","BGBM","Magnoliophyta","36.55700",,"incanum","B","29.61400"
"c9a204f9-5e87-45e6-82c4-e8e26b15bdbb","2009-03-31 22:13:32.728","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=188","188","Tanacetum praeteritum subsp. praeteritum","Lycian Akdaglari above Gömbe, around Yesil Göl, N edge, 1800m","Markus Döring","Asterales","188","WGS84","Tanacetum","1999-06-28 00:00:00.0","Asia","praeteritum","PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1800","BGBM","Magnoliophyta","36.55700",,"praeteritum","B","29.61400"
"c104a40c-780c-4fd0-81ff-d1e8515093c5","2009-03-31 22:13:32.736","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=189","189","Anthemis rosea subsp. carnea (Boiss.) Grierson","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Asterales","189","WGS84","Anthemis","1999-06-28 00:00:00.0","Asia","carnea","PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"rosea","B","29.61400"
"7fdab576-db19-47a6-8ff8-6d9ee332b089","2009-03-31 22:13:32.738","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=190","190","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Asterales","190","WGS84","Centaurea","1999-06-28 00:00:00.0","Asia","extrarosularis","PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"pichleri","B","29.61400"
"94dc0310-a048-4eaa-9ae3-1a3b70de2fec","2009-03-31 22:13:35.361","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=701","701","Centaurea urvillei subsp. urvillei","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Asterales","701","WGS84","Centaurea","1999-07-19 00:00:00.0","Asia","urvillei","PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"urvillei","B","32.14700"
"00e54d60-e6c4-4c50-abab-450432e786e4","2009-03-31 22:13:32.74","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=191","191","Geranium tuberosum subsp. tuberosum","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Geraniales","191","WGS84","Geranium","1999-06-28 00:00:00.0","Asia","tuberosum","PreservedSpecimen","Geraniaceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"tuberosum","B","29.61400"
"de456bbf-1e77-4f17-b360-752bb49b845c","2009-03-31 22:13:35.363","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=702","702","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Geyik Daglari, Akdagi, northern foothill, 2250m","Markus Döring","Asterales","702","WGS84","Scorzonera","1999-07-19 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2250","BGBM","Magnoliophyta","36.83300",,"cana","B","32.14700"
"b33399e5-6d39-4d3a-8797-4db9378cf2e8","2009-03-31 22:13:32.746","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=192","192","Malva neglecta Wallr.","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Malvales","192","WGS84","Malva","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Malvaceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"neglecta","B","29.61400"
"276c870a-93f9-4e42-af70-e24226ad0309","2009-03-31 22:13:32.749","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=192x1","192x1","Malva neglecta Wallr.","Lycian Akdaglari above Gömbe, close to Uçarsu waterfall, 1900m","Markus Döring","Malvales","192x1","WGS84","Malva","1999-06-29 00:00:00.0","Asia",,"PreservedSpecimen","Malvaceae","TR","Plantae","Mugla","1900","BGBM","Magnoliophyta","36.56300",,"neglecta","B","29.63000"
"f3b04fed-6566-439d-8b3d-51e009f66b97","2009-03-31 22:13:32.751","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=193","193","Crepis sancta (L.) Babcock","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Markus Döring","Asterales","193","WGS84","Crepis","1999-06-28 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Mugla","1810","BGBM","Magnoliophyta","36.55700",,"sancta","B","29.61400"
"e1b70fc8-efae-4be7-b1fd-3d2b22725d68","2009-03-31 22:13:34.814","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=544","544","Poa pratensis L.","Dedegöl Daglari, Dipoyraz (Dedegöl) Dagi, range above the firewatch tower (ascent from Yenisarbademli village), 2420m","Markus Döring","Cyperales","544","WGS84","Poa","1999-07-15 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Ïsparta/Konya","2420","BGBM","Magnoliophyta","37.68000",,"pratensis","B","31.31000"
