"GUID","MODIFIED","LINK","SOURCE_ID","SCIENTIFIC_NAME","LOCALITY","COLLECTOR","ORDER","CATALOG_NUMBER","GEODETIC_DATUM","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","INFRASPECIFIC_EPITHET","BASIS_OF_RECORD","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"22014dc4-4e41-4221-ae96-c275989dcc09","2009-03-31 21:18:38.439","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=426","426","noch unbestimmt !!!","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Markus Döring",,"426","WGS84","noch unbestimmt !!!","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","unbekannt","TR","Plantae","Antalya","2400","BGBM",,"36.82400",,,"B","30.33700"
"463ae0b6-b2ad-44ee-a336-2a3de2733afe","2009-03-31 21:18:38.444","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=427","427","Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Markus Döring","Asterales","427","WGS84","Centaurea","1999-07-10 00:00:00.0","Asia","extrarosularis","PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"pichleri","B","30.33700"
"3ae38141-1fb1-441d-97f7-48079702a34a","2009-03-31 21:18:38.446","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=428","428","Tragopogon olympicus Boiss.","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Markus Döring","Asterales","428","WGS84","Tragopogon","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"olympicus","B","30.33700"
"8f5f9f45-98ab-4620-86f7-0b0543a6e505","2009-03-31 21:18:38.465","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=429","429","Ajuga chamaepitys subsp. mesogitana (Boiss.) Bornm.","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Markus Döring","Lamiales","429","WGS84","Ajuga","1999-07-10 00:00:00.0","Asia","mesogitana","PreservedSpecimen","Lamiaceae","TR","Plantae","Antalya","2500","BGBM","Magnoliophyta","36.82400",,"chamaepitys","B","30.33700"
"b54ee34b-af82-4759-8365-1da368223b95","2009-03-31 21:18:38.487","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=430","430","Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Markus Döring","Campanulales","430","WGS84","Asyneuma","1999-07-10 00:00:00.0","Asia","cichoriiforme","PreservedSpecimen","Campanulaceae","TR","Plantae","Antalya","2490","BGBM","Magnoliophyta","36.82400",,"virgatum","B","30.33700"
"7fe40a17-6d55-49ab-a626-09aa231eee19","2009-03-31 21:18:38.522","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=431","431","Arenaria serpyllifolia L.","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Markus Döring","Caryophyllales","431","WGS84","Arenaria","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2500","BGBM","Magnoliophyta","36.82400",,"serpyllifolia","B","30.33700"
"e113afcb-fddf-469d-9c41-5a35241e4ae1","2009-03-31 21:18:38.553","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=431x41","431x41","Arenaria serpyllifolia L.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Caryophyllales","431x41","WGS84","Arenaria","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"serpyllifolia","B","30.33700"
"a0bba7ba-5bb2-4530-8118-3a3db1c34681","2009-03-31 21:18:38.578","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=432","432","Koeleria macrantha (Ledeb.) Schult.","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Markus Döring","Cyperales","432","WGS84","Koeleria","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2490","BGBM","Magnoliophyta","36.82400",,"macrantha","B","30.33700"
"1cfbd9c7-2a54-49c5-adaf-ed69c1e947c1","2009-03-31 21:18:38.597","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=433","433","Nepeta spec.","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Markus Döring","Lamiales","433","WGS84","Nepeta","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Antalya","2500","BGBM","Magnoliophyta","36.82400",,"spec.","B","30.33700"
"8403b9d8-b0d9-42fc-bd96-4fa2714d1d7f","2009-03-31 21:18:38.602","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=434","434","Erysimum kotschyanum Gay","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m","Markus Döring","Capparales","434","WGS84","Erysimum","1999-07-11 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2450","BGBM","Magnoliophyta","36.82400",,"kotschyanum","B","30.33700"
"e5ccdeae-2d28-4c9c-8612-a1ecc46cf152","2009-03-31 21:18:38.612","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=435","435","Helichrysum plicatum subsp. isauricum Parolly","Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m","Markus Döring","Asterales","435","WGS84","Helichrysum","1999-07-10 00:00:00.0","Asia","isauricum","PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"plicatum","B","30.33700"
"bc6c1d15-aa6b-4c8b-a790-702341713773","2009-03-31 21:18:38.616","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=436","436","Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Campanulales","436","WGS84","Asyneuma","1999-07-12 00:00:00.0","Asia","cichoriiforme","PreservedSpecimen","Campanulaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"virgatum","B","30.33700"
"62c13c14-7833-43b7-87e7-6b78cd46e836","2009-03-31 21:18:38.636","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=437","437","Elytrigia divaricata (Boiss. & Balansa) Nevski","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Cyperales","437","WGS84","Elytrigia","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"divaricata","B","30.33700"
"bf5bf273-8488-4c85-9555-805adc3b44ec","2009-03-31 21:18:38.654","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=437x46","437x46","Elytrigia spec.","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Markus Döring","Cyperales","437x46","WGS84","Elytrigia","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400",,"spec.","B","30.33700"
"86b23a2e-5fbb-44eb-9ab0-cc1f51d430f5","2009-03-31 21:18:38.673","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=438","438","Lactuca intricata Boiss.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Asterales","438","WGS84","Lactuca","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"intricata","B","30.33700"
"35aecc55-25e8-4345-accb-1ada2417b81d","2009-03-31 21:18:38.682","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=439","439","Ornithogalum oligophyllum E.D.Clarke","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Liliales","439","WGS84","Ornithogalum","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"oligophyllum","B","30.33700"
"194074de-4a95-41f6-8f90-7130b7bb3700","2009-03-31 21:18:38.685","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=440","440","Festuca elwendiana Markgr.-Dann.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Cyperales","440","WGS84","Festuca","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"elwendiana","B","30.33700"
"47536312-22d6-4d31-9a23-3b92b8ae1472","2009-03-31 21:18:38.689","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=441","441","Cruciata taurica (Pall. ex Willd.) Ehrend.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Rubiales","441","WGS84","Cruciata","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Rubiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"taurica","B","30.33700"
"66fe3310-0520-4a60-8308-3c76d2b440ac","2009-03-31 21:18:38.697","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=442","442","Euphorbia pestalozzae Boiss.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Euphorbiales","442","WGS84","Euphorbia","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Euphorbiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"pestalozzae","B","30.33700"
"379a03ed-03e4-43ca-bb51-5946b252328f","2009-03-31 21:18:38.701","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=443","443","Allium scorodoprasum subsp. rotundum (L.) Stearn","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Liliales","443","WGS84","Allium","1999-07-12 00:00:00.0","Asia","rotundum","PreservedSpecimen","Liliaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"scorodoprasum","B","30.33700"
"57bdd7fd-8b24-4dec-889c-33b972ff2f5d","2009-03-31 21:18:38.704","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=444","444","Veronica cuneifolia subsp. isaurica P.H.Davis","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Scrophulariales","444","WGS84","Veronica","1999-07-12 00:00:00.0","Asia","isaurica","PreservedSpecimen","Scrophulariaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"cuneifolia","B","30.33700"
"26bc2986-49cc-4920-8a24-309e832b140e","2009-03-31 21:18:38.706","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=445","445","Fritillaria cf. crassifolia Boiss. & Huet","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Liliales","445","WGS84","Fritillaria","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"cf. crassifolia","B","30.33700"
"fc38c67d-fbe0-46b1-a1b1-f1b96d401f4c","2009-03-31 21:18:38.71","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=446","446","Bupleurum falcatum subsp. persicum (Boiss.) Koso-Pol.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Apiales","446","WGS84","Bupleurum","1999-07-12 00:00:00.0","Asia","persicum","PreservedSpecimen","Apiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"falcatum","B","30.33700"
"4d1f4a78-0b90-4232-8f8a-9a60e7b86eb5","2009-03-31 21:18:38.713","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=447","447","Aethionema cordatum (Desf.) Boiss.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Capparales","447","WGS84","Aethionema","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"cordatum","B","30.33700"
"7c8ca7b1-4605-4060-b14c-dee8e83c8f09","2009-03-31 21:18:38.717","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=448","448","Campanula stricta var. stricta","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Campanulales","448","WGS84","Campanula","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Campanulaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"stricta","B","30.33700"
"f3ec9938-c844-41ad-b74c-1bf53fd679ad","2009-03-31 21:18:38.719","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=449","449","Nepeta nuda subsp. albiflora (Boiss.) Gams","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Lamiales","449","WGS84","Nepeta","1999-07-12 00:00:00.0","Asia","albiflora","PreservedSpecimen","Lamiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"nuda","B","30.33700"
"d92ce650-07cc-43f4-aebf-4834e6f66266","2009-03-31 21:18:38.725","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=45","45","Ornithogalum alpigenum Stapf","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1780m","Markus Döring","Liliales","45","WGS84","Ornithogalum","1999-06-19 00:00:00.0","Asia",,"PreservedSpecimen","Liliaceae","TR","Plantae","Mugla","1780","BGBM","Magnoliophyta","37.07000",,"alpigenum","B","28.80000"
"ade5125b-ab4e-43ab-aebb-ed1c7c4c5fb7","2009-03-31 21:18:38.728","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=450","450","Tragopogon olympicus Boiss.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Asterales","450","WGS84","Tragopogon","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"olympicus","B","30.33700"
"82eb8dfa-d30e-4925-980d-339d7f7f7bc9","2009-03-31 21:18:38.733","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=451","451","Scorzonera cana var. cana","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Asterales","451","WGS84","Scorzonera","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"cana","B","30.33700"
"7f8d58fa-0a86-4b5f-b412-abdb48f560be","2009-03-31 21:18:38.739","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=452","452","Satureja cuneifolia Ten.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Lamiales","452","WGS84","Satureja","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"cuneifolia","B","30.33700"
"5233472d-5afe-4885-a660-87f9b94b2984","2009-03-31 21:18:38.747","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=453","453","Satureja graveolens (M.Bieb.) Caruel","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Lamiales","453","WGS84","Satureja","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Lamiaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"graveolens","B","30.33700"
"2c3eac62-8bf0-4c76-83db-abc302358b7f","2009-03-31 21:18:38.752","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=454","454","Astragalus microrchis Barbey","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Fabales","454","WGS84","Astragalus","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Fabaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"microrchis","B","30.33700"
"d4588bbc-45de-4152-b04d-b66e6d5c4ca2","2009-03-31 21:18:38.754","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=455","455","Herniaria incana Lam.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Caryophyllales","455","WGS84","Herniaria","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"incana","B","30.33700"
"56ac22e8-e3f7-4f72-b31e-84b1f68a0956","2009-03-31 21:18:38.757","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=456","456","Paronychia chionaea Boiss.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Caryophyllales","456","WGS84","Paronychia","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"chionaea","B","30.33700"
"8dbcd80e-a92a-4d33-b5bc-ac3c3d7876a2","2009-03-31 21:18:38.761","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=457","457","Cerastium dichotomum L.","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Markus Döring","Caryophyllales","457","WGS84","Cerastium","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2490","BGBM","Magnoliophyta","36.82400",,"dichotomum","B","30.33700"
"e3493da3-e79d-41f1-a40b-1d1116e3b290","2009-03-31 21:18:38.764","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=458","458","Taraxacum cf. serotinum (Waldst. & Kit.) Poir.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Asterales","458","WGS84","Taraxacum","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Asteraceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"cf. serotinum","B","30.33700"
"42e060a8-8a18-4aaf-a435-3d62c4dfd2b6","2009-03-31 21:18:38.767","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=459","459","Minuartia erythrosepala var. erythrosepala","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Markus Döring","Caryophyllales","459","WGS84","Minuartia","1999-07-10 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2500","BGBM","Magnoliophyta","36.82400",,"erythrosepala","B","30.33700"
"190a3739-6a32-4618-82da-ee3eb6ed57af","2009-03-31 21:18:38.772","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=459x45","459x45","Minuartia erythrosepala var. erythrosepala","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Markus Döring","Caryophyllales","459x45","WGS84","Minuartia","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Caryophyllaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400",,"erythrosepala","B","30.33700"
"2a63d96b-e528-42b6-8a0c-c0a4163e28a6","2009-03-31 21:18:38.777","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=460","460","Festuca valesiaca Schleicher ex Gaudin","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Cyperales","460","WGS84","Festuca","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"valesiaca","B","30.33700"
"efacb2b5-fd26-4963-ad79-f31500d94ae8","2009-03-31 21:18:38.779","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=461","461","Bromus tomentellus subsp. tomentellus","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Cyperales","461","WGS84","Bromus","1999-07-12 00:00:00.0","Asia","tomentellus","PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"tomentellus","B","30.33700"
"50ba7434-7208-4ce2-ad9f-2a755e935929","2009-03-31 21:18:38.782","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=461x46","461x46","Bromus tomentellus subsp. tomentellus","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Markus Döring","Cyperales","461x46","WGS84","Bromus","1999-07-12 00:00:00.0","Asia","tomentellus","PreservedSpecimen","Poaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400",,"tomentellus","B","30.33700"
"f01e7c26-c1cc-4a6d-8104-4ecbaae85cae","2009-03-31 21:18:38.784","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=462","462","Koeleria macrantha (Ledeb.) Schult.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Cyperales","462","WGS84","Koeleria","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"macrantha","B","30.33700"
"fa712391-5342-4c41-b6c8-609952aba22f","2009-03-31 21:18:38.786","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=462x46","462x46","Koeleria macrantha (Ledeb.) Schult.","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Markus Döring","Cyperales","462x46","WGS84","Koeleria","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400",,"macrantha","B","30.33700"
"5533f6ea-3018-446e-8631-339c1b02383e","2009-03-31 21:18:38.79","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=463","463","Poa bulbosa agg. L.","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Markus Döring","Cyperales","463","WGS84","Poa","1999-07-12 00:00:00.0","Asia",,"PreservedSpecimen","Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400",,"bulbosa agg.","B","30.33700"
"268958e7-cc17-43a3-93fc-ab875e37e858","2009-03-31 21:18:38.792","http://ww3.bgbm.org/biocase/querytool/details.cgi?dsa=pontaurus&detail=unit&schema=http://www.tdwg.org/schemas/abcd/2.06&cat=464a","464a","Alyssum strigosum subsp. strigosum","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Markus Döring","Capparales","464a","WGS84","Alyssum","1999-07-12 00:00:00.0","Asia","strigosum","PreservedSpecimen","Brassicaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400",,"strigosum","B","30.33700"
